,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping,dropout,momentum,weight_decay
0,2.319351167805427,2.518247076895385,1.562869177103746,0.00505,32,"[250, 50]",30,relu,sgd,False,0.2,0.1,0.0001
1,2.336465631212507,2.6164278302873885,1.6499288252421789,0.002575,512,"[200, 50]",30,sigmoid,sgd,False,0.3,0.9,0.001
2,2.293978695320872,2.500982911185881,1.4107188246594768,0.00505,32,[100],30,relu,sgd,False,0.3,0.5,0.0001
3,2.346843011611331,2.5838086932106354,1.4771844241823069,0.00505,32,"[250, 50]",30,relu,sgd,True,0.2,0.9,0.0001
4,4.287116663796561,2.47638293675014,2.4949641908918108,0.002575,512,"[250, 50]",30,tanh,sgd,False,0.3,0.5,0.001
5,2.323268669896421,2.414368770818794,2.3079380577644417,0.00505,32,"[250, 50]",30,relu,sgd,False,0.2,0.9,0.01
6,4.584482397351946,5.409912041255406,3.508740186691284,0.002575,512,"[200, 50]",30,relu,sgd,True,0.3,0.5,0.0001
7,2.2909405790599044,2.4864854960314995,1.6364990040264298,0.00505,32,[300],30,relu,sgd,False,0.3,0.5,0.01
8,2.3643440894321004,2.4794737606976938,1.802108541350801,0.00505,32,[250],30,sigmoid,sgd,False,0.4,0.5,0.01
9,2.345009307945724,2.540459736258583,1.542881208007666,0.00505,32,[100],30,tanh,sgd,False,0.2,0.9,0.001
10,2.335021158235263,2.658742006901091,1.5819959863800566,0.00505,32,"[300, 100]",30,relu,sgd,False,0.3,0.9,0.001
11,2.289976058808048,2.500900651501343,1.6119254394970108,0.00505,32,[300],30,relu,sgd,False,0.4,0.1,0.01
12,2.3671458108084544,2.3348781040736606,2.4145606472378685,0.002575,512,"[250, 50]",30,sigmoid,sgd,False,0.3,0.5,0.01
13,2.315335041653793,2.586207421480027,1.577690540161808,0.00505,32,"[200, 50]",30,relu,sgd,False,0.2,0.9,0.001
14,7.020676953451974,3.14124059677124,3.369762886138189,0.002575,512,"[300, 100]",30,tanh,sgd,False,0.2,0.1,0.0001
15,7.207697187151227,7.62594359261649,5.437328111557734,0.002575,512,"[250, 50]",30,relu,sgd,True,0.4,0.1,0.01
16,2.34334716860172,2.498886306728937,1.547105419073133,0.00505,32,[100],30,sigmoid,sgd,False,0.4,0.1,0.0001
17,2.318040530238531,2.601629979842532,1.5351018851133926,0.005050000000000001,32,[250],30,tanh,sgd,False,0.4,0.9,0.001
