,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping,dropout,momentum,weight_decay
0,2.345663380833854,2.467500439787333,1.576684400922781,0.007525,32,"[200, 50]",30,sigmoid,sgd,False,0.3,0.1,0.0001
1,2.339516684412956,2.5030731856822968,1.407264470701387,0.007525,64,[250],30,tanh,sgd,True,0.4,0.9,0.001
2,2.3126777644668306,2.55372245822634,1.4205232495386926,0.007525,64,[250],30,sigmoid,sgd,True,0.2,0.1,0.001
3,2.3288827453340804,2.504285033260073,2.0129709300204848,0.007525,64,[100],30,tanh,sgd,False,0.2,0.9,0.01
4,2.3257913440465927,2.4861880157675063,1.3711849317042786,0.007525,64,[300],30,tanh,sgd,True,0.2,0.9,0.0001
5,2.3393994991758227,2.5163074035560133,1.4994655012381113,0.007525,32,"[300, 100]",30,sigmoid,sgd,False,0.2,0.1,0.001
6,2.326369598507881,2.473297259637288,1.4401981816489315,0.007525,64,"[250, 50]",30,tanh,sgd,True,0.4,0.5,0.0001
7,2.327218100428581,2.491541919963701,1.4234160840864012,0.007525,64,"[300, 100]",30,tanh,sgd,True,0.2,0.1,0.001
8,2.325688964554242,2.548230992896216,1.459425608787311,0.007525,64,[100],30,sigmoid,sgd,False,0.4,0.1,0.001
9,2.3293983978884563,2.488851317337581,1.450091412081521,0.007525,64,"[200, 50]",30,sigmoid,sgd,False,0.4,0.9,0.0001
10,2.3819423544723377,2.4357206599902264,2.0740007042533177,0.007525,32,"[200, 50]",30,sigmoid,sgd,False,0.3,0.5,0.01
11,2.31670121209962,2.5950852079050883,1.4200001334297587,0.007525,64,[250],30,sigmoid,sgd,True,0.4,0.1,0.0001
12,2.336138427257538,2.5159667219434465,1.4242473198817327,0.007525,64,"[250, 50]",30,relu,sgd,True,0.3,0.9,0.0001
13,2.339655472114023,2.4731311302269456,1.4955049148351394,0.007525,32,"[250, 50]",30,tanh,sgd,False,0.2,0.5,0.001
14,2.355629572826149,2.499894155865222,1.4246719987694845,0.007525,32,"[250, 50]",30,relu,sgd,True,0.2,0.5,0.0001
15,2.331250835742269,2.5695889677320207,1.4665031616504376,0.007525,64,"[250, 50]",30,sigmoid,sgd,True,0.2,0.1,0.001
16,2.324647106955537,2.5399009980986604,1.4681267733067538,0.007525,32,"[250, 50]",30,relu,sgd,False,0.2,0.5,0.001
17,2.3337531558104923,2.479937481028693,1.4424960239399114,0.007525000000000001,64,[100],30,tanh,sgd,False,0.4,0.1,0.0001
