,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping,dropout,momentum,weight_decay
0,2.3488276722156898,2.467276413883784,2.0082585825680983,0.002575,32,"[200, 50]",30,tanh,sgd,False,0.2,0.9,0.01
1,10.02697113582066,8.881331171308245,9.220374970209033,0.0001,512,"[250, 50]",30,tanh,sgd,False,0.3,0.9,0.01
2,2.390087344816753,2.4983776658773422,1.637024299632868,0.002575,64,[300],30,sigmoid,sgd,False,0.2,0.9,0.01
3,10.736502919878278,10.516713959830147,10.58846614474342,0.0001,512,"[200, 50]",30,tanh,sgd,False,0.3,0.5,0.0001
4,2.331509713578013,2.498500740633601,1.77565862752695,0.002575,32,"[250, 50]",30,relu,sgd,False,0.3,0.1,0.001
5,2.356395129608897,2.5437115346435952,1.6100732168968448,0.002575,32,[300],30,tanh,sgd,False,0.3,0.1,0.0001
6,2.469454880271639,2.609643122979573,1.4939954457198374,0.002575,64,[300],30,relu,sgd,True,0.2,0.1,0.0001
7,2.3449014836708,2.450748353932811,1.689344766217347,0.002575,32,"[250, 50]",30,sigmoid,sgd,False,0.2,0.1,0.01
8,2.3564302710305274,2.43030025684728,2.0179323327224865,0.002575,32,[250],30,sigmoid,sgd,False,0.2,0.9,0.01
9,2.360803297135682,2.494133885982817,1.546793125899492,0.002575,32,[250],30,relu,sgd,False,0.3,0.1,0.001
10,2.332643585922444,2.542433184860027,1.4890820900950812,0.002575,32,[250],30,tanh,sgd,False,0.4,0.9,0.001
11,2.322434714410157,2.47780515240357,1.4705256489174203,0.002575,32,"[300, 100]",30,tanh,sgd,False,0.2,0.9,0.001
12,2.393061568251753,2.5047815415711527,1.452740141248281,0.002575,32,[300],30,sigmoid,sgd,True,0.3,0.9,0.0001
13,2.308047590002549,2.4640291275176325,1.953662397235544,0.002575,32,[100],30,relu,sgd,False,0.2,0.9,0.01
14,2.3526943645306995,2.6091769444090978,1.6910015958300708,0.002575,64,[250],30,tanh,sgd,False,0.3,0.1,0.001
15,2.3313844995161075,2.5030331601083806,1.5124923891022495,0.002575,32,"[300, 100]",30,sigmoid,sgd,False,0.2,0.5,0.001
