,MAE score P1,MAE score P2,loss,learning_rate,batch_size,hidden_sizes,epochs,activation,optimizer,early stopping,dropout,momentum,weight_decay
0,8.62355252915779,4.386914700533437,5.41076626749517,0.0001,32,[100],30,tanh,sgd,False,0.3,0.1,0.001
1,2.4140976899493056,2.5889229067658954,1.9757167037609404,0.0001,32,[250],30,tanh,sgd,False,0.3,0.9,0.0001
2,2.406494631176501,2.4673780983528206,2.4064225601938976,0.0001,32,[250],30,sigmoid,sgd,False,0.4,0.5,0.0001
3,2.3350447701141896,2.5176055431365967,1.950180557273482,0.0001,32,"[250, 50]",30,sigmoid,sgd,False,0.2,0.9,0.0001
4,2.6291099914482663,3.086466269833701,2.599177814799653,0.0001,64,[100],30,relu,sgd,False,0.4,0.5,0.001
5,9.670356001172747,7.053662947246006,7.748631333458353,0.0001,64,[250],30,tanh,sgd,False,0.4,0.1,0.0001
6,2.415518535034997,2.384639548403876,2.3867954537713314,0.0001,64,[100],30,sigmoid,sgd,False,0.2,0.5,0.001
7,9.31001824404286,6.233941795551671,7.159288729889906,0.0001,32,"[300, 100]",30,tanh,sgd,False,0.4,0.1,0.01
8,2.4239686126202606,2.478169611070008,1.9673814010479456,0.0001,32,"[250, 50]",30,tanh,sgd,False,0.2,0.9,0.0001
9,2.384145661792924,2.4611974543174813,1.9162147941842544,0.0001,32,[300],30,tanh,sgd,False,0.3,0.9,0.01
10,9.186430981728885,6.180240031892219,6.812357428502896,0.0001,32,"[200, 50]",30,tanh,sgd,False,0.3,0.1,0.01
11,2.335954453037904,2.4647482855130085,1.819493086816287,0.0001,32,[100],30,sigmoid,sgd,False,0.2,0.9,0.001
12,6.347817489079067,5.740165906293052,4.743815983540913,0.0001,64,"[300, 100]",30,relu,sgd,True,0.2,0.5,0.001
13,2.55177001932026,2.446312960270232,2.2608982356248704,0.0001,32,[300],30,relu,sgd,False,0.2,0.5,0.001
14,6.16244691241104,3.80037149707828,4.610967097380872,0.0001,32,"[200, 50]",30,relu,sgd,True,0.3,0.5,0.0001
15,2.55145217691149,2.42110946561609,2.0220835801412367,0.0001,64,[300],30,relu,sgd,False,0.4,0.9,0.0001
